Category ID	Category Name	Number	Name
473	Sports / Soccer	soc030s02	Soccer Player - Belgian Player 3, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s02	Soccer Player - Belgian Player 4, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s02	Soccer Player - Belgian Player 5, Belgian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
65	Star Wars / Star Wars Episode 4/5/6	sw0179a	Han Solo - Black Vest over Tan Shirt, Reddish Brown Legs with Belts, Eyes with Glints
733	Atlantis	atl019	Atlantis Lobster Guardian
733	Atlantis	atl020	Statue - Atlantis Temple (Poseidon)
733	Atlantis	atl022	Atlantis Diver 5 - Samantha Rhodes - With Yellow Flippers and Trans-Yellow Visor
733	Atlantis	atl023	Atlantis Diver 7 - Brains - With Yellow Flippers and Trans-Yellow Visor
124	Train	trn229	Orange Vest with Safety Stripes - Orange Legs, Red Construction Helmet, Gray Beard
757	Pharaoh's Quest	pha012	Jake Raines - Aviator Jacket
67	Town / City / Police	cty0216	Police - City Shirt with Dark Blue Tie and Gold Badge, Black Legs, Dark Brown Short Tousled Hair
65	Star Wars / Star Wars The Clone Wars	sw0296	Mandalorian Death Watch Warrior
65	Star Wars / Star Wars The Clone Wars	sw0297	Clone ARF Trooper Razor / Stak, 91st Mobile Reconnaissance Corps Lightning Squadron (Phase 1) - Large Eyes
65	Star Wars / Star Wars The Clone Wars	sw0298	Clone Trooper, Horn Company (Phase 1) - Sand Green and Lime Markings, Large Eyes
65	Star Wars / Star Wars The Clone Wars	sw0299	Clone Bomb Squad Trooper (Phase 1) - Large Eyes
67	Town / World City / Coast Guard	wc018a	Coast Guard World City - Orange Jacket with Zipper, Orange Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands
67	Town / World City / Coast Guard	wc019a	Coast Guard World City - Orange Jacket with Zipper, Silver Sunglasses, Dark Bluish Gray Helmet, Dark Bluish Gray Hands
65	Star Wars / Star Wars Episode 1	sw0300	Battle Droid Pilot - Blue Torso with Tan Insignia, Angled Arms
65	Star Wars / Star Wars Episode 1	sw0301	Jar Jar Binks - Dark Tan Torso, Printed Head with Dark Tan Top, Dark Bluish Gray Legs
65	Star Wars / Star Wars Episode 1	sw0302	Gungan Soldier - Dark Brown Vest, Dark Tan Legs, Printed Head
227	Harry Potter	hp117	Goblin - Black Jacket, Light Bluish Gray Legs
227	Harry Potter	hp118	Goblin - Black Jacket, Reddish Brown Legs
227	Harry Potter	hp119	Garrick Ollivander - Bushy Hair with Bangs
227	Harry Potter	hp121	Hermione Granger - Light Bluish Gray Sweater
227	Harry Potter	hp122	Fred / George Weasley - Dark Orange Suit
473	Sports / Soccer	soc011s02	Soccer Player - Belgian Goalie, Belgian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s03	Soccer Player - Swiss Goalie, Swiss Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s04	Soccer Player - Welsh Goalie, Welsh Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc011s05	Soccer Player - Norwegian Goalie, Norwegian Flag Torso Sticker on Front, White Number Sticker on Back (1, 18 or 22, specify number in listing)
473	Sports / Soccer	soc018s03	Soccer Player - Swiss Player 1, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s03	Soccer Player - Swiss Player 2, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc030s03	Soccer Player - Swiss Player 3, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s03	Soccer Player - Swiss Player 4, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s03	Soccer Player - Swiss Player 5, Swiss Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc018s04	Soccer Player - Welsh Player 1, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s04	Soccer Player - Welsh Player 2, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc030s04	Soccer Player - Welsh Player 3, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s04	Soccer Player - Welsh Player 4, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s04	Soccer Player - Welsh Player 5, Welsh Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc018s05	Soccer Player - Norwegian Player 1, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc024s05	Soccer Player - Norwegian Player 2, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc030s05	Soccer Player - Norwegian Player 3, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc036s05	Soccer Player - Norwegian Player 4, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
473	Sports / Soccer	soc040s05	Soccer Player - Norwegian Player 5, Norwegian Flag Torso Sticker on Front, Black Number Sticker on Back (specify number in listing)
65	Star Wars / Star Wars Legends	sw0303	Astromech Droid, R2-Q2 (Small Red Dots)
65	Star Wars / Star Wars Legends	sw0304	Imperial V-wing Pilot
65	Star Wars / Star Wars The Clone Wars	sw0305	Sugi
65	Star Wars / Star Wars The Clone Wars	sw0306	Aurra Sing - Large Eyes
65	Star Wars / Star Wars The Clone Wars	sw0307	Embo
65	Star Wars / Star Wars The Clone Wars	sw0308	Saesee Tiin - Dark Brown Robe, White Arms, Large Eyes
65	Star Wars / Star Wars The Clone Wars	sw0309	Shaak Ti
65	Star Wars / Star Wars The Clone Wars	sw0310	Luminara Unduli - Black Headgear
65	Star Wars / Star Wars The Clone Wars	sw0311	DRK-1 Dark Eye Probe Droid - Bluish Grays
65	Star Wars / Star Wars The Clone Wars	sw0312	TX-20 (Tactical Droid)
65	Star Wars / Star Wars The Clone Wars	sw0313	Astromech Droid, R8-B7
67	Town / City	twn128	Shirt with Female Rainbow Stars Pattern, Blue Legs, Dark Red Hair Ponytail Long with Side Bangs
759	NINJAGO / The Golden Weapons	njo0001	Zane - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0002	Wu Sensei - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0003	Nuckal (Skulkin) - Vertical Grip Hands
759	NINJAGO / The Golden Weapons	njo0004	Jay - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0005	Chopov (Skulkin) - Vertical Grip Hands, Armor, Helmet
759	NINJAGO / The Golden Weapons	njo0007	Kai - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0008	Bonezai (Skulkin) - Vertical Grip Hands
759	NINJAGO / The Golden Weapons	njo0010	Krazi (Skulkin) - Horizontal Grip Hands, Armor
759	NINJAGO / The Golden Weapons	njo0011	Frakjaw (Skulkin) - Horizontal Grip Hands, Armor
759	NINJAGO / The Golden Weapons	njo0012	Nya - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0013	Lord Garmadon - The Golden Weapons
759	NINJAGO / The Golden Weapons	njo0014	Samukai (Skulkin)
759	NINJAGO / The Golden Weapons	njo0015	Cole DX
759	NINJAGO / The Golden Weapons	njo0016	Jay DX
759	NINJAGO / The Golden Weapons	njo0009	Kai DX
759	NINJAGO / The Golden Weapons	njo0006	Cole - The Golden Weapons
733	Atlantis	atl024	Atlantis Diver 3 - Ace Speedman - With Lights, Propeller, Yellow Flippers and Trans-Yellow Visor
227	Harry Potter	hp123	Ron Weasley - Red Tartan Sweater, Reddish Brown Legs
759	NINJAGO / The Golden Weapons	njo0017	Krazi (Skulkin) - Vertical Grip Hands, Red and Blue Jester Hat
759	NINJAGO / The Golden Weapons	njo0018	Zane DX
67	Town / Divers	div017b	Divers - Red Diver 1, Red Legs with Black Hips, Red Helmet, Light Gray Scuba Tank, Flippers
759	NINJAGO / The Golden Weapons	njo0019	Frakjaw (Skulkin) - Vertical Grip Hands, Armor, Conical Hat
759	NINJAGO / The Golden Weapons	njo0020	Chopov (Skulkin) - Vertical Grip Hands
65	Star Wars / Star Wars The Clone Wars	sw0314	Clone Trooper Captain Rex, 501st Legion (Phase 1) - Dark Bluish Gray Rangefinder, Pauldron, and Kama, Large Eyes
759	NINJAGO / The Golden Weapons	njo0021	Chopov (Skulkin) - Horizontal Grip Hands, Armor
67	Town / City / Police	cty0217	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Missing Tooth, Backpack
67	Town / City / Police	cty0218	Police - City Suit with Blue Tie and Badge, Black Legs, Black Eyebrows, White Hat
67	Town / City / Police	cty0219	Police - City Shirt with Dark Blue Tie and Gold Badge, Dark Blue Legs, White Short Bill Cap
67	Town / City	cty0220	Dark Bluish Gray Jacket with Magenta Scarf, Light Bluish Gray Legs, Dark Brown Hair Ponytail Long French Braided, Brown Eyebrows
759	NINJAGO / The Golden Weapons	gen035	Dummy, Training (Ninjago Bowling Pin)
78	FreeStyle	fre006	TV Logo Small Pattern, Green Legs, Brown Ponytail Hair
573	SpongeBob SquarePants	bob024	Plankton without Sticker
67	Town / City / Airport	air047	Airport - Blue 3 Button Jacket & Tie, Dark Brown Hair Ponytail Long French Braided
67	Town / City / Post Office	post010	Post Office White Envelope and Stripe, Red Legs, Black Hat (Undetermined Eyebrows)
67	Town / City / Hospital	doc035	Doctor - EMT Star of Life Button Shirt, White Legs, Dark Orange Short Tousled Hair (Undetermined Eyebrows)
67	Town / City / Hospital	doc036	Doctor - Lab Coat Stethoscope and Thermometer, White Legs, Reddish Brown Female Ponytail Hair, Dual Sided Head
124	Train	trn145	Orange Vest with Safety Stripes - Orange Legs, Yellow Construction Helmet, Female Dual Sided Head
67	Town	pln116	Plain Blue Torso with White Arms, Dark Bluish Gray Legs, Blue Short Bill Cap, Female Dual Sided Head
67	Town / City / Gas Station	oct055	Octan - Blue Oil, Blue Legs, Red Short Bill Cap (Undetermined Eyebrows)
67	Town / City / Farm	cty0058	Overalls Farmer Green, Reddish Brown Male Hair (Undetermined Eyebrows)
67	Town / City / Farm	cty0059	Overalls Farmer Green, Tan Ponytail Hair
67	Town / City / Police	cty0222	Police - Jail Prisoner 50380 Prison Stripes, Dark Bluish Gray Legs, Black Knit Cap, Thin Grin, Backpack (Undetermined Eyebrows)
67	Town / City	twn129	Shirt with Female Rainbow Stars Pattern, Blue Legs, Dark Orange Female Hair Mid-Length
67	Town / City	cty0119	Red Shirt with 3 Silver Logos, Dark Blue Arms, Dark Blue Legs, Tan Female Hair
67	Town / City / Fire	cty0120	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Female
67	Town / City / Police	cop053	Police - City Suit with Blue Tie and Badge, Black Legs, Black Female Hair
67	Town / City	cty0123	Blue Jacket with Pockets and Orange Stripes, Blue Legs, Beard, Yellow Construction Helmet (Undetermined Eyebrows)
67	Town / City	cty0214	Overalls with Tools in Pocket Blue, Orange Short Bill Cap, Blue Short Legs, D-Basket (Undetermined Eyebrows)
67	Town / City	cty0183	Suit Black, Dark Red Hair Ponytail Long, Female Dual Sided Head
67	Town / City	twn130	Shirt with Female Rainbow Stars Pattern, Dark Purple Short Legs, Tan Ponytail Hair
67	Town / City	twn131	Classic Space Minifigure Floating Pattern, Blue Short Legs, Lime Short Bill Cap (Undetermined Eyebrows)
166	Educational & Dacta	gen036	Skeleton, Fantasy Era Torso with Standard Skull, Mechanical Arms, Red Bandana with Single Tail in Back
166	Educational & Dacta	gen037	Skeleton, Fantasy Era Torso with Standard Skull, Mechanical Arms, Black Bicorne Hat, Red Plume
61	Pirates / Pirates II	pi135	Imperial Soldier II - Shako Hat Printed, Blue Legs, Male (Undetermined Eyebrows)
61	Pirates / Pirates II / Imperial Guards	pi136	Imperial Soldier II - Shako Hat Printed, Blue Legs, Female
61	Pirates / Pirates II	pi137	Pirate Blue Vest, Reddish Brown Legs, Red Bandana (Undetermined Eyebrows)
61	Pirates / Pirates II	pi138	Captain, Bicorne Hat with Skull and Plume (Undetermined Eyebrows)
67	Town	twn134	Sweater Cropped with Bow, Heart Necklace, Red Skirt, Bright Light Yellow Female Hair Mid-Length
9	Castle / Kingdoms	cas482	Kingdoms - Lion King Quarters (Undetermined Eyebrows)
9	Castle	cas483	Wizard - Sand Blue with Dark Green Legs and Hat (Undetermined Eyebrows)
9	Castle	cas484	Witch - Plain with Cape
9	Castle	cas476	Red Sash, Helmet Closed, Light Bluish Gray Legs Short (Undetermined Eyebrows)
9	Castle / Kingdoms	cas477	Kingdoms - Princess, Black Hair
9	Castle	cas479	Red Sash, Light Bluish Gray Neck Protector (Undetermined Eyebrows)
9	Castle / Kingdoms	cas480	Kingdoms - Jester, Female
9	Castle / Kingdoms	cas478	Kingdoms - Lion Knight Scale Mail with Chest Strap and Belt, Helmet with Neck Protector, Thin Grin (Undetermined Eyebrows)
67	Town	twn133	Suit Black, Top Hat, Black Legs (Undetermined Eyebrows)
67	Town	twn132	Bride, Printed Legs
166	Educational & Dacta	edu020	Snake Charmer (Undetermined Eyebrows)
166	Educational & Dacta	edu021	Gold Prospector - Male, Black Torso, Reddish Brown Legs, Tan Fedora Hat, Red Bandana (Undetermined Eyebrows)
166	Educational & Dacta	edu022	Gold Prospector - Female, Dark Green Corset, Reddish Brown Legs, Dark Brown Ponytail, Red Lips
61	Pirates / Pirates II	pi139	Mermaid - Dark Red Hair Ponytail Long with Side Bangs
61	Pirates / Pirates II	pi140	Merman - Dark Orange Hair (Undetermined Eyebrows)
65	Star Wars / Star Wars Episode 4/5/6	sw0090a	Luke Skywalker - Pilot Suit, Simple Torso and Helmet, Light Nougat Head, White Glints (2010)
67	Town / City / Space Exploration	cty0221	Spacesuit, White Legs, Blue Short Bill Cap, Brown Eyebrows
1166	Games	85863pb046	Microfigure Ramses Return Adventurer Yellow (4615408)
1166	Games	85863pb047	Microfigure Ramses Return Adventurer Red (4615411)
1166	Games	85863pb048	Microfigure Ramses Return Adventurer Orange (4615405)
1166	Games	85863pb049	Microfigure Ramses Return Adventurer Blue (4615400)
167	DUPLO	4555pb264	Duplo Figure, Male, Blue Legs, Green Top with Pocket, Black Cowboy Hat
65	Star Wars / Star Wars The Clone Wars	sw0216a	EV-A4-D without Sticker
746	Collectible Minifigures / Series  5 Minifigures	col074	Fitness Instructor, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col077	Boxer, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col068	Ice Fisherman, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col067	Royal Guard, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col076	Evil Dwarf, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col080	Snowboarder Guy, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col079	Gangster, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col066	Gladiator, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col072	Lumberjack, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col075	Detective, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col073	Small Clown, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col071	Zookeeper, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col078	Egyptian Queen, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col065	Graduate, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col070	Lizard Man, Series 5 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series  5 Minifigures	col069	Cave Woman, Series 5 (Minifigure Only without Stand and Accessories)
759	NINJAGO / The Golden Weapons	njo0022	Bonezai (Skulkin) - Horizontal Grip Hands, Armor
67	Town / City	cty0129a	Red Jacket with Zipper Pockets and Classic Space Logo, Tan Legs, Red Short Bill Cap
167	DUPLO / DUPLO, Town	47394pb137	Duplo Figure Lego Ville, Female Medic, Bright Green Legs, White Top with ID Badge and EMT Star of Life Pattern, Black Hair, Brown Eyes
167	DUPLO / DUPLO, Town / Police	47394pb138	Duplo Figure Lego Ville, Male Police, Dark Blue Legs and Jumpsuit with Yellow Vest, White Helmet
67	Town / City / Space Exploration	cty0223	Spacesuit, White Legs, Space Helmet, Orange Sunglasses
976	LEGO Brand / LEGO Brand Store	tls003	LEGO Brand Store Male, Sailboat and Sun - Costa Mesa, CA (South Coast Plaza)
976	LEGO Brand / LEGO Brand Store	tls002	LEGO Brand Store Female, Pink Sun - Costa Mesa, CA (South Coast Plaza)
976	LEGO Brand / LEGO Brand Store	tls001	LEGO Brand Store Male, Bat Minifigure Head with Wings and Crossbones - Costa Mesa, CA (South Coast Plaza)
167	DUPLO / Winnie The Pooh	47394pb140	Duplo Figure Winnie the Pooh, Winnie, Lego Ville (4600053 / 6044328)
167	DUPLO / Winnie The Pooh	47394pb139	Duplo Figure Winnie the Pooh, Tigger, Lego Ville (4600055 / 6044050)
167	DUPLO / Winnie The Pooh	47205pb023	Duplo Figure Winnie the Pooh, Piglet, Lego Ville (4609224 / 6023305)
